indicator_seq,parent_seq,agency_name,indicator_name,description,period_year,period_month,category,frequency,desired_change,indicator_unit,decimal_places,ytd_target,ytd_actual,monthly_target,monthly_actual
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,7,Service Indicators,M,U,-,0,747557000.00,436440938.00,59409000.00,61878187.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,8,Service Indicators,M,U,-,0,747557000.00,494906556.00,59409000.00,58465618.00
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,7,Safety Indicators,M,D,-,2,0,0,0,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,9,Service Indicators,M,U,-,0,747557000.00,559862556.00,59409000.00,64956000.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,10,Service Indicators,M,U,-,0,747557000.00,627252556.00,59409000.00,67390000.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,11,Service Indicators,M,U,-,0,747557000.00,686465556.00,59409000.00,59213000.00
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2010,6,Service Indicators,M,U,%,2,99.40,97.84,99.40,96.12
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2008,12,Service Indicators,M,U,-,0,747557000.00,746813556.00,59409000.00,60348000.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,1,Service Indicators,M,U,-,0,58733000.00,58200405.00,58733000.00,58200405.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,2,Service Indicators,M,U,-,0,114540000.00,115159444.00,55807000.00,56959039.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,3,Service Indicators,M,U,-,0,180359000.00,180733981.00,65819000.00,65574537.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,4,Service Indicators,M,U,-,0,242528000.00,242917170.00,62169000.00,62183189.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,5,Service Indicators,M,U,-,0,306520000.00,306631357.00,63992000.00,63714187.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,6,Service Indicators,M,U,-,0,367251000.00,368101538.00,60731000.00,61470181.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,7,Service Indicators,M,U,-,0,425043000.00,426723404.00,57792000.00,58621866.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,8,Service Indicators,M,U,-,0,480087000.00,482536964.00,55044000.00,55813560.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,9,Service Indicators,M,U,-,0,540382000.00,543814037.00,60295000.00,61277073.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,10,Service Indicators,M,U,-,0,605388000.00,609001921.00,65006000.00,65187884.00
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2010,7,Service Indicators,M,U,%,2,99.40,97.92,99.40,98.45
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,11,Service Indicators,M,U,-,0,663678000.00,668502643.00,58290000.00,59500722.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2009,12,Service Indicators,M,U,-,0,722110000.00,726471592.00,58432000.00,57968949.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,1,Service Indicators,M,U,-,0,56842000.00,55536876.00,56842000.00,55536876.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,2,Service Indicators,M,U,-,0,111254000.00,106504136.00,54412000.00,50967260.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,3,Service Indicators,M,U,-,0,175104000.00,170238558.00,63850000.00,63734422.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,4,Service Indicators,M,U,-,0,236895000.00,232009188.00,61791000.00,61770630.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,5,Service Indicators,M,U,-,0,299744000.00,293948494.00,62849000.00,61939306.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,6,Service Indicators,M,U,-,0,361111000.00,354045348.00,61367000.00,60096854.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,7,Service Indicators,M,U,-,0,418929000.00,410333849.00,57818000.00,56288501.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,8,Service Indicators,M,U,-,0,475508000.00,465222067.00,56579000.00,54888218.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,9,Service Indicators,M,U,-,0,536382000.00,524071813.00,60874000.00,58849746.00
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2010,8,Service Indicators,M,U,%,2,99.40,97.83,99.40,98.86
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,10,Service Indicators,M,U,-,0,599884000.00,586024929.00,63502000.00,61953116.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,11,Service Indicators,M,U,-,0,659952000.00,644086150.00,60068000.00,58061221.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2010,12,Service Indicators,M,U,-,0,718284000.00,694829261.00,58332000.00,50743111.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,1,Service Indicators,M,U,-,0,58896000.00,50743111.00,55896000.00,50743111.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,2,Service Indicators,M,U,-,0,108339000.00,100959683.00,52443000.00,50216572.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,3,Service Indicators,M,U,-,0,171554000.00,162694964.00,63215000.00,61735281.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,4,Service Indicators,M,U,-,0,229410000.00,218307736.00,57856000.00,55612772.00
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,5,Service Indicators,M,U,-,0,291404000.00,0,61994000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,6,Service Indicators,M,U,-,0,351010000.00,0,59606000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,7,Service Indicators,M,U,-,0,406313000.00,0,55303000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,8,Service Indicators,M,U,-,0,462355000.00,0,56042000.00,0
374903,0,NYC Transit,% of Completed Trips - NYCT Bus,The percent of total scheduled bus trips completed,2010,9,Service Indicators,M,U,%,2,99.40,98.55,99.40,99.13
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,9,Service Indicators,M,U,-,0,523106000.00,0,60751000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,10,Service Indicators,M,U,-,0,584595000.00,0,61489000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,11,Service Indicators,M,U,-,0,642869000.00,0,58274000.00,0
204043,203943,NYC Transit,Total Ridership - NYCT Bus,"The number of passengers from whom the agency receives a fare, either through direct fare payment (cash, Pay-Per-Ride MetroCards, Unlimited Ride MetroCards, etc.) or fare reimbursements (senior citizens, school children). Passengers who use free transfers from train-to-bus, bus-to-train, or bus-to-bus are counted as additional passengers even though they are not paying additional fares. Paratransit riders are not included. Ridership data is preliminary and subject to revision as well as adjustments warranted by annual audit review.",2011,12,Service Indicators,M,U,-,0,698684000.00,0,55815000.00,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,1,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,3,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,4,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,5,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,6,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,8,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,9,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,10,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,11,Safety Indicators,M,D,-,2,0,0,0,0
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2008,12,Safety Indicators,M,D,-,2,0,5.88,0,8.88
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,1,Safety Indicators,M,D,-,2,5.76,8.44,5.76,8.44
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,2,Safety Indicators,M,D,-,2,5.76,7.05,5.76,5.53
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,3,Safety Indicators,M,D,-,2,5.76,6.34,5.76,5.02
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,4,Safety Indicators,M,D,-,2,5.76,5.58,5.76,3.32
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,5,Safety Indicators,M,D,-,2,5.76,5.27,5.76,4.04
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,6,Safety Indicators,M,D,-,2,5.76,5.61,5.76,7.29
304491,304490,NYC Transit,Collisions with Injury Rate - NYCT Bus,"An injury resulting from a collision between a bus and another vehicle, an object, a person, or an animal. Includes people injured in other vehicles. The rate is the number of collisions with injuries per million miles. In 2009, the methodology was revised to ensure consistency of data across the bus companies.",2009,7,Safety Indicators,M,D,-,2,5.76,5.61,5.76,7.29
